season,checkpoint,position,candidate,reference,passed,blocks,improvementPct,winPct,recentImprovementPct
2019,8,RB,04_qb_environment_isolated,pace,False,6,-3.3486844410827015,16.666666666666664,-2.698996463965499
2019,8,RB,05_coach_scheme_isolated,pace,False,6,-2.2063612756337907,33.33333333333333,-1.4171816498118528
2019,8,RB,06_trade_team_change_isolated,pace,False,6,-2.8864199993613693,33.33333333333333,-3.196704327145032
2019,8,RB,07_opportunity_competition_isolated,pace,False,6,-5.505280849673747,0.0,-4.598202052014841
2020,8,RB,02_role_isolated,pace,False,7,-2.728063224359426,28.57142857142857,-0.5797637045023766
2020,8,RB,04_qb_environment_isolated,pace,False,7,-3.0312558329815906,14.285714285714285,-1.9971445907984566
2020,8,RB,05_coach_scheme_isolated,pace,False,7,-2.649213340571994,28.57142857142857,-1.5952794743261502
2020,8,RB,06_trade_team_change_isolated,pace,False,7,-2.1085465948405915,42.857142857142854,-1.5893077447453603
2020,8,RB,07_opportunity_competition_isolated,pace,False,7,-5.048581418120533,0.0,-4.266068567820019
2021,8,RB,02_role_isolated,pace,False,8,-2.779765485707824,25.0,-2.196933759001927
2021,8,RB,04_qb_environment_isolated,pace,False,8,-2.6111433894687845,25.0,-1.8311102012224987
2021,8,RB,05_coach_scheme_isolated,pace,False,8,-2.646518900207642,25.0,-2.929388917524371
2021,8,RB,06_trade_team_change_isolated,pace,False,8,-1.7078764098546746,50.0,-1.5449679366007918
2021,8,RB,07_opportunity_competition_isolated,pace,False,8,-4.327777028562812,12.5,-3.246420039308951
2022,8,RB,02_role_isolated,pace,False,9,-2.3518723890318407,33.33333333333333,-1.812813908460386
2022,8,RB,04_qb_environment_isolated,pace,False,9,-2.460642448798886,22.22222222222222,-1.8398647182210803
2022,8,RB,05_coach_scheme_isolated,pace,False,9,-2.3475409754599563,22.22222222222222,-3.2264116685345146
2022,8,RB,06_trade_team_change_isolated,pace,False,9,-1.4173991714991796,55.55555555555556,-0.47905371269376906
2022,8,RB,07_opportunity_competition_isolated,pace,False,9,-3.9242875424321686,11.11111111111111,-2.9769037612399156
2023,8,RB,02_role_isolated,pace,False,10,-2.111512427272033,40.0,-0.44125073803608833
2023,8,RB,04_qb_environment_isolated,pace,False,10,-2.018011181631903,30.0,0.001631773223642385
2023,8,RB,05_coach_scheme_isolated,pace,False,10,-2.109193799868769,30.0,-1.9787350258518221
2023,8,RB,06_trade_team_change_isolated,pace,False,10,-0.6912143014609062,60.0,2.7057900239003
2023,8,RB,07_opportunity_competition_isolated,pace,False,10,-3.535704476471786,20.0,-0.5948402346635205
2024,8,RB,02_role_isolated,pace,False,11,-1.921072561125873,36.36363636363637,-0.47887043052074685
2024,8,RB,04_qb_environment_isolated,pace,False,11,-1.7471778905941504,36.36363636363637,0.4879826354724946
2024,8,RB,05_coach_scheme_isolated,pace,False,11,-1.9971868122688796,27.27272727272727,-0.8297396670163644
2024,8,RB,06_trade_team_change_isolated,pace,False,11,-0.7348775260335767,54.54545454545454,1.7167851606554931
2024,8,RB,07_opportunity_competition_isolated,pace,False,11,-3.2107202935526566,18.181818181818183,-0.054985902884383805
2025,8,RB,02_role_isolated,pace,False,12,-2.005180597248079,33.33333333333333,-0.44778100183874925
2025,8,RB,04_qb_environment_isolated,pace,False,12,-2.0605768292239626,33.33333333333333,-0.9651984389702878
2025,8,RB,05_coach_scheme_isolated,pace,False,12,-2.0023683786646824,25.0,-0.6897673323754729
2025,8,RB,06_trade_team_change_isolated,pace,False,12,-1.0397694248398055,50.0,0.34911572871329444
2025,8,RB,07_opportunity_competition_isolated,pace,False,12,-3.436893062091615,16.666666666666664,-1.6573879214251361
2014,12,RB,02_role_isolated,pace,False,1,-4.198372094595933,0.0,-4.198372094595933
2014,12,RB,04_qb_environment_isolated,pace,False,1,-1.9138300933753267,0.0,-1.9138300933753267
2014,12,RB,05_coach_scheme_isolated,pace,False,1,-3.8875788557849953,0.0,-3.8875788557849953
2014,12,RB,06_trade_team_change_isolated,pace,False,1,-1.9136210002409064,0.0,-1.9136210002409064
2014,12,RB,07_opportunity_competition_isolated,pace,False,1,-1.870873263485411,0.0,-1.870873263485411
2015,12,RB,02_role_isolated,pace,False,2,-3.4353683256088114,0.0,-3.46005554447415
2015,12,RB,04_qb_environment_isolated,pace,False,2,-4.000216566757229,0.0,-3.932710898240694
2015,12,RB,05_coach_scheme_isolated,pace,False,2,-5.601250742429883,0.0,-5.545804367656166
2015,12,RB,06_trade_team_change_isolated,pace,False,2,-3.063974262443138,0.0,-3.026754232987475
2015,12,RB,07_opportunity_competition_isolated,pace,False,2,-2.925897975218049,0.0,-2.8917623299885333
2016,12,RB,02_role_isolated,pace,False,3,-4.255129906275876,0.0,-4.2946567091709635
2016,12,RB,04_qb_environment_isolated,pace,False,3,-6.083179953022057,0.0,-6.092315273588036
2016,12,RB,05_coach_scheme_isolated,pace,False,3,-5.790105572177092,0.0,-5.756354297195302
2016,12,RB,06_trade_team_change_isolated,pace,False,3,-3.889066157738103,0.0,-3.8853378225340918
2016,12,RB,07_opportunity_competition_isolated,pace,False,3,-2.028290975452703,33.33333333333333,-1.980030387610239
2017,12,RB,02_role_isolated,pace,False,4,-5.232221731985368,0.0,-5.2619211563607475
2017,12,RB,04_qb_environment_isolated,pace,False,4,-6.4356294237996545,0.0,-6.442454419922046
2017,12,RB,05_coach_scheme_isolated,pace,False,4,-6.675934357245842,0.0,-6.650044057185546
2017,12,RB,06_trade_team_change_isolated,pace,False,4,-4.162513714727705,0.0,-4.159599592563027
2017,12,RB,07_opportunity_competition_isolated,pace,False,4,-2.5570950944116255,25.0,-2.520302363129784
2018,12,RB,02_role_isolated,pace,False,5,-5.408196571596319,0.0,-5.754252052780235
2018,12,RB,04_qb_environment_isolated,pace,False,5,-6.56464171994953,0.0,-7.751257065153621
2018,12,RB,05_coach_scheme_isolated,pace,False,5,-7.132396622481566,0.0,-7.953940790433845
2018,12,RB,06_trade_team_change_isolated,pace,False,5,-5.473534479965215,0.0,-6.454111822732811
2018,12,RB,07_opportunity_competition_isolated,pace,False,5,-3.8380671863250453,20.0,-4.3816656732252905
2019,12,RB,02_role_isolated,pace,False,6,-4.680145384064726,0.0,-5.2294444884888565
2019,12,RB,04_qb_environment_isolated,pace,False,6,-5.907691488709039,0.0,-6.8530385611115525
2019,12,RB,05_coach_scheme_isolated,pace,False,6,-6.993237304864733,0.0,-7.750318847144246
2019,12,RB,06_trade_team_change_isolated,pace,False,6,-5.143651181327939,0.0,-6.303386587273538
2019,12,RB,07_opportunity_competition_isolated,pace,False,6,-3.8416994204065538,16.666666666666664,-4.404301878283961
2020,12,RB,02_role_isolated,pace,False,7,-4.628969123672284,0.0,-4.763398525147055
2020,12,RB,04_qb_environment_isolated,pace,False,7,-5.976312845819658,0.0,-5.7848470432066925
2020,12,RB,05_coach_scheme_isolated,pace,False,7,-7.086276496782705,0.0,-8.024170261299371
2020,12,RB,06_trade_team_change_isolated,pace,False,7,-5.247554038842945,0.0,-6.247703477318216
2020,12,RB,07_opportunity_competition_isolated,pace,False,7,-4.090505155929369,14.285714285714285,-5.668179180345449
2021,12,RB,02_role_isolated,pace,False,8,-4.848498121114507,0.0,-4.344419324363724
2021,12,RB,04_qb_environment_isolated,pace,False,8,-5.468061406490094,0.0,-4.494592771020011
2021,12,RB,05_coach_scheme_isolated,pace,False,8,-6.452576377369227,0.0,-6.300218147841473
2021,12,RB,06_trade_team_change_isolated,pace,False,8,-5.153489367336215,0.0,-6.105879486609482
2021,12,RB,07_opportunity_competition_isolated,pace,False,8,-4.655332581962036,12.5,-6.6583260686666765
2022,12,RB,02_role_isolated,pace,False,9,-4.476003599324938,0.0,-3.253934535226038
2022,12,RB,04_qb_environment_isolated,pace,False,9,-5.171105522554719,0.0,-3.4909917398360832
2022,12,RB,05_coach_scheme_isolated,pace,False,9,-6.2249452216008,0.0,-5.21173800464117
2022,12,RB,06_trade_team_change_isolated,pace,False,9,-5.1169426716765845,0.0,-4.658560740117903
2022,12,RB,07_opportunity_competition_isolated,pace,False,9,-4.6510445666840114,11.11111111111111,-5.562811766634599
2023,12,RB,02_role_isolated,pace,False,10,-4.550868663642533,0.0,-4.3576483804053305
2023,12,RB,04_qb_environment_isolated,pace,False,10,-5.073858636027026,0.0,-3.9278084043719748
2023,12,RB,05_coach_scheme_isolated,pace,False,10,-6.131504958570833,0.0,-4.955177461366829
2023,12,RB,06_trade_team_change_isolated,pace,False,10,-4.878052824343601,0.0,-4.504148611276845
2023,12,RB,07_opportunity_competition_isolated,pace,False,10,-4.787735557875165,10.0,-6.120033860213966
2024,12,RB,02_role_isolated,pace,False,11,-4.272689761184994,0.0,-3.6404359436597304
2024,12,RB,04_qb_environment_isolated,pace,False,11,-4.869717675065594,0.0,-2.9594424634284846
2024,12,RB,05_coach_scheme_isolated,pace,False,11,-5.886711191040059,0.0,-3.8207415979220305
2024,12,RB,06_trade_team_change_isolated,pace,False,11,-4.696784408913393,0.0,-3.7240775968270503
2024,12,RB,07_opportunity_competition_isolated,pace,False,11,-4.769856465853099,9.090909090909092,-5.931625201894328
2025,12,RB,02_role_isolated,pace,False,12,-4.327871334261828,0.0,-3.2955329381904486
2025,12,RB,04_qb_environment_isolated,pace,False,12,-5.087562239508461,0.0,-4.365716242748871
2025,12,RB,05_coach_scheme_isolated,pace,False,12,-5.905904159478309,0.0,-4.80242572791048
2025,12,RB,06_trade_team_change_isolated,pace,False,12,-4.834154061034007,0.0,-4.207241245092551
2025,12,RB,07_opportunity_competition_isolated,pace,False,12,-4.983488231160174,8.333333333333332,-5.702077313492047
2014,4,TE,02_role_isolated,production_usage,False,1,-3.437770515911843,0.0,-3.437770515911843
2014,4,TE,04_qb_environment_isolated,production_usage,False,1,-0.012276499217730179,0.0,-0.012276499217730179
2014,4,TE,05_coach_scheme_isolated,production_usage,False,1,1.6870884506206156,100.0,1.6870884506206156
2014,4,TE,06_trade_team_change_isolated,production_usage,False,1,-0.013092253479124285,0.0,-0.013092253479124285
2014,4,TE,07_opportunity_competition_isolated,production_usage,False,1,-0.4625583566594644,0.0,-0.4625583566594644
2015,4,TE,02_role_isolated,production_usage,False,2,-0.8453401450935175,50.0,-0.8696446262170685
2015,4,TE,04_qb_environment_isolated,production_usage,False,2,-9.015539219938342,0.0,-8.931132081637111
2015,4,TE,05_coach_scheme_isolated,production_usage,False,2,-6.235277726862286,50.0,-6.1610041797761985
2015,4,TE,06_trade_team_change_isolated,production_usage,False,2,1.2182649330023028,50.0,1.2067207473485297
2015,4,TE,07_opportunity_competition_isolated,production_usage,False,2,1.6531089146660958,50.0,1.6332741696953474
2016,4,TE,02_role_isolated,production_usage,False,3,-3.2253849085426713,33.33333333333333,-3.1956117899972014
2016,4,TE,04_qb_environment_isolated,production_usage,False,3,-8.665809026788303,0.0,-8.614665121204746
2016,4,TE,05_coach_scheme_isolated,production_usage,False,3,-4.569759824518835,33.33333333333333,-4.5512639393335705
2016,4,TE,06_trade_team_change_isolated,production_usage,True,3,1.2205339674833904,66.66666666666666,1.2125610024639786
2016,4,TE,07_opportunity_competition_isolated,production_usage,False,3,-1.2965598057579613,33.33333333333333,-1.252596039627128
2016,4,TE,02_role_isolated,06_trade_team_change_isolated,False,3,-6.243669162956555,0.0,-6.172933670260849
2016,4,TE,04_qb_environment_isolated,06_trade_team_change_isolated,False,3,-9.345610884348927,0.0,-9.291942888400428
2016,4,TE,05_coach_scheme_isolated,06_trade_team_change_isolated,False,3,-11.899624444248827,33.33333333333333,-11.78206755295798
2016,4,TE,07_opportunity_competition_isolated,06_trade_team_change_isolated,False,3,-3.729363174938594,0.0,-3.6799659553739343
2017,4,TE,02_role_isolated,production_usage,False,4,-3.6797339392979582,25.0,-3.663030462280615
2017,4,TE,04_qb_environment_isolated,production_usage,False,4,-8.344914028671203,0.0,-8.298820958299903
2017,4,TE,05_coach_scheme_isolated,production_usage,False,4,-5.131435768942624,25.0,-5.125473561291788
2017,4,TE,06_trade_team_change_isolated,production_usage,False,4,-1.115621128244602,50.0,-1.1589242091140568
2017,4,TE,07_opportunity_competition_isolated,production_usage,False,4,-0.48998017906022184,50.0,-0.44197331512861926
2018,4,TE,02_role_isolated,production_usage,False,5,-2.297726001775774,40.0,-1.9889868824005705
2018,4,TE,04_qb_environment_isolated,production_usage,False,5,-7.668485185135218,0.0,-9.821502163681295
2018,4,TE,05_coach_scheme_isolated,production_usage,False,5,-3.674732695773636,40.0,-5.23586115955913
2018,4,TE,06_trade_team_change_isolated,production_usage,False,5,-1.060500104127343,40.0,-1.4078716776184934
2018,4,TE,07_opportunity_competition_isolated,production_usage,False,5,-0.34747171097493257,60.0,-0.2661725774025386
2019,4,TE,02_role_isolated,production_usage,False,6,-1.5559128663952335,50.0,-2.0379216718445887
2019,4,TE,04_qb_environment_isolated,production_usage,False,6,-5.391329722730808,16.666666666666664,-3.272266483852973
2019,4,TE,05_coach_scheme_isolated,production_usage,False,6,-2.537559719248508,50.0,-0.37410894575536147
2019,4,TE,06_trade_team_change_isolated,production_usage,False,6,-0.06691980909043727,50.0,-0.959871977015845
2019,4,TE,07_opportunity_competition_isolated,production_usage,False,6,-0.008673597359678018,66.66666666666666,-0.9964599403400215
2020,4,TE,02_role_isolated,production_usage,False,7,-1.410479994323034,42.857142857142854,0.19417732867233842
2020,4,TE,04_qb_environment_isolated,production_usage,False,7,-5.477529388816332,14.285714285714285,-2.5935818611044965
2020,4,TE,05_coach_scheme_isolated,production_usage,False,7,-2.5449678752090272,42.857142857142854,-0.745995508163447
2020,4,TE,06_trade_team_change_isolated,production_usage,False,7,-1.0018383415196943,42.857142857142854,-3.062775160519293
2020,4,TE,07_opportunity_competition_isolated,production_usage,False,7,-0.10622256870680276,57.14285714285714,1.0226204673955883
2021,4,TE,02_role_isolated,production_usage,False,8,-1.755064960875343,37.5,0.4004351612915108
2021,4,TE,04_qb_environment_isolated,production_usage,False,8,-4.9273756587874225,12.5,-1.2829527463989872
2021,4,TE,05_coach_scheme_isolated,production_usage,False,8,-2.2921830753112418,37.5,0.7819058629322967
2021,4,TE,06_trade_team_change_isolated,production_usage,False,8,-1.248714832992273,37.5,-1.27672751542571
2021,4,TE,07_opportunity_competition_isolated,production_usage,False,8,-0.29108497484726037,50.0,-0.03726202127841649
2022,4,TE,02_role_isolated,production_usage,False,9,-1.5120057637536373,44.44444444444444,-0.4525722415190621
2022,4,TE,04_qb_environment_isolated,production_usage,False,9,-4.264974589132718,22.22222222222222,0.08862949508855845
2022,4,TE,05_coach_scheme_isolated,production_usage,False,9,-1.7122412065373278,44.44444444444444,0.8036653614566047
2022,4,TE,06_trade_team_change_isolated,production_usage,False,9,-0.851241618354193,44.44444444444444,-0.46409460645450784
2022,4,TE,07_opportunity_competition_isolated,production_usage,False,9,-0.6798240672042236,44.44444444444444,-1.0765925581836149
2023,4,TE,02_role_isolated,production_usage,False,10,-1.2159345577903278,50.0,-0.596157502172719
2023,4,TE,04_qb_environment_isolated,production_usage,False,10,-4.229542925008584,20.0,-2.36682232997216
2023,4,TE,05_coach_scheme_isolated,production_usage,False,10,-1.4481263664695845,50.0,0.3425636172351097
2023,4,TE,06_trade_team_change_isolated,production_usage,False,10,-0.8693156740944764,40.0,-2.087818375518155
2023,4,TE,07_opportunity_competition_isolated,production_usage,False,10,-0.4425680234208346,50.0,-1.1184727787283526
2024,4,TE,02_role_isolated,production_usage,False,11,-1.0118588529910313,54.54545454545454,-0.13927648534528492
2024,4,TE,04_qb_environment_isolated,production_usage,False,11,-3.900643274986534,18.181818181818183,-0.9547146034623802
2024,4,TE,05_coach_scheme_isolated,production_usage,False,11,-1.505467815118667,45.45454545454545,0.36031575421390144
2024,4,TE,06_trade_team_change_isolated,production_usage,False,11,-0.883078251271157,36.36363636363637,-0.6347486742408557
2024,4,TE,07_opportunity_competition_isolated,production_usage,False,11,-0.39480640823967295,54.54545454545454,-0.870707829785632
2025,4,TE,02_role_isolated,production_usage,False,12,-0.9414838651271362,50.0,0.7748421029793562
2025,4,TE,04_qb_environment_isolated,production_usage,False,12,-3.5268408191529046,16.666666666666664,-0.5974584827039406
2025,4,TE,05_coach_scheme_isolated,production_usage,False,12,-1.5719263089441018,41.66666666666667,-0.13862822829723492
2025,4,TE,06_trade_team_change_isolated,production_usage,False,12,-1.1161184736078427,33.33333333333333,-0.8583719515140494
2025,4,TE,07_opportunity_competition_isolated,production_usage,False,12,-0.30822835773671237,58.333333333333336,-0.31481796040953025
2014,8,TE,02_role_isolated,production_usage,False,1,-0.4580405643388466,0.0,-0.4580405643388466
2014,8,TE,04_qb_environment_isolated,production_usage,False,1,-0.0038633955371263607,0.0,-0.0038633955371263607
2014,8,TE,05_coach_scheme_isolated,production_usage,False,1,-3.698287936522607,0.0,-3.698287936522607
2014,8,TE,06_trade_team_change_isolated,production_usage,False,1,-0.0039028952494402996,0.0,-0.0039028952494402996
2014,8,TE,07_opportunity_competition_isolated,production_usage,False,1,-0.08311871122837276,0.0,-0.08311871122837276
2015,8,TE,02_role_isolated,production_usage,False,2,0.9674882890543955,50.0,0.9035213544022929
2015,8,TE,04_qb_environment_isolated,production_usage,False,2,0.7221942142046721,50.0,0.6896142495371981
2015,8,TE,05_coach_scheme_isolated,production_usage,False,2,-1.47800721754217,50.0,-1.5776365946131865
2015,8,TE,06_trade_team_change_isolated,production_usage,False,2,0.09225346454560482,50.0,0.08793869563106715
2015,8,TE,07_opportunity_competition_isolated,production_usage,False,2,0.36117947169769254,50.0,0.3412427354011097
2016,8,TE,02_role_isolated,production_usage,False,3,0.46623653344073446,33.33333333333333,0.44775353125307626
2016,8,TE,04_qb_environment_isolated,production_usage,False,3,-2.572019369132846,33.33333333333333,-2.4407241129244834
2016,8,TE,05_coach_scheme_isolated,production_usage,False,3,-0.4132228868359483,66.66666666666666,-0.5274611454444278
2016,8,TE,06_trade_team_change_isolated,production_usage,False,3,-1.8415990513072784,33.33333333333333,-1.754869226510829
2016,8,TE,07_opportunity_competition_isolated,production_usage,False,3,-0.23387098635330542,33.33333333333333,-0.2193130053775228
2017,8,TE,02_role_isolated,production_usage,False,4,0.948176246669628,50.0,0.9429298970312123
2017,8,TE,04_qb_environment_isolated,production_usage,False,4,-3.7161008416929637,25.0,-3.6381475577437756
2017,8,TE,05_coach_scheme_isolated,production_usage,False,4,-0.5336894843251742,50.0,-0.6214337440218054
2017,8,TE,06_trade_team_change_isolated,production_usage,False,4,-1.2000471963212669,50.0,-1.1236129575964515
2017,8,TE,07_opportunity_competition_isolated,production_usage,False,4,0.9320628777636911,50.0,0.9637814807704511
2018,8,TE,02_role_isolated,production_usage,True,5,1.104272606202687,60.0,1.4461602877319042
2018,8,TE,04_qb_environment_isolated,production_usage,False,5,-5.237562778958971,20.0,-6.2821087515667315
2018,8,TE,05_coach_scheme_isolated,production_usage,False,5,-2.664766422114803,40.0,-2.436366876565482
2018,8,TE,06_trade_team_change_isolated,production_usage,False,5,-2.5304518414558013,40.0,-2.971747385273161
2018,8,TE,07_opportunity_competition_isolated,production_usage,True,5,0.7962091625584087,60.0,1.032729290829175
2018,8,TE,04_qb_environment_isolated,02_role_isolated,False,5,-4.870896575700518,20.0,-5.915598405787647
2018,8,TE,05_coach_scheme_isolated,02_role_isolated,False,5,-5.725916951603823,0.0,-6.506685152540016
2018,8,TE,06_trade_team_change_isolated,02_role_isolated,False,5,-2.129600838263693,20.0,-2.559211405109977
2018,8,TE,07_opportunity_competition_isolated,02_role_isolated,False,5,-1.2160145654958465,20.0,-1.370033238900172
2019,8,TE,02_role_isolated,production_usage,False,6,-0.1832522926382164,50.0,-0.6394969873319729
2019,8,TE,04_qb_environment_isolated,production_usage,False,6,-5.0392583590404785,16.666666666666664,-7.866504304841874
2019,8,TE,05_coach_scheme_isolated,production_usage,False,6,-3.628680097199931,33.33333333333333,-4.6049228364079875
2019,8,TE,06_trade_team_change_isolated,production_usage,False,6,-2.924669434311832,33.33333333333333,-4.307408871914744
2019,8,TE,07_opportunity_competition_isolated,production_usage,False,6,-0.6362630827329386,50.0,-0.9721506429841044
2020,8,TE,02_role_isolated,production_usage,False,7,-0.44289623229645847,42.857142857142854,-1.038946430790938
2020,8,TE,04_qb_environment_isolated,production_usage,False,7,-4.51873301769531,14.285714285714285,-6.110192257130127
2020,8,TE,05_coach_scheme_isolated,production_usage,False,7,-3.29352701129911,28.57142857142857,-5.475310150372888
2020,8,TE,06_trade_team_change_isolated,production_usage,False,7,-2.6852722933544584,28.57142857142857,-3.2816557843705843
2020,8,TE,07_opportunity_competition_isolated,production_usage,False,7,-0.8979287272689662,42.857142857142854,-1.2565148100887575
2021,8,TE,02_role_isolated,production_usage,False,8,-0.7239957047876502,37.5,-2.4197333795909537
2021,8,TE,04_qb_environment_isolated,production_usage,False,8,-4.394342953390919,12.5,-5.163980710791743
2021,8,TE,05_coach_scheme_isolated,production_usage,False,8,-3.196205066142903,25.0,-6.03231763249936
2021,8,TE,06_trade_team_change_isolated,production_usage,False,8,-2.494514484798108,25.0,-3.8943189270812946
2021,8,TE,07_opportunity_competition_isolated,production_usage,False,8,-0.7422871946618003,50.0,-2.4772438784380597
2022,8,TE,02_role_isolated,production_usage,False,9,-0.6907748459214031,33.33333333333333,-2.928274362817477
2022,8,TE,04_qb_environment_isolated,production_usage,False,9,-3.610896622886214,22.22222222222222,-1.5685875903873059
2022,8,TE,05_coach_scheme_isolated,production_usage,False,9,-2.003477340025472,33.33333333333333,-1.1704221703080735
2022,8,TE,06_trade_team_change_isolated,production_usage,False,9,-1.9259179181012958,33.33333333333333,-1.172321720189895
2022,8,TE,07_opportunity_competition_isolated,production_usage,False,9,-0.1975760112243418,55.55555555555556,-1.4525932503746857
2023,8,TE,02_role_isolated,production_usage,False,10,-0.6704152259511222,30.0,-1.4272535606922487
2023,8,TE,04_qb_environment_isolated,production_usage,False,10,-3.6955282340323548,20.0,-1.5767390888413693
2023,8,TE,05_coach_scheme_isolated,production_usage,False,10,-2.2182917641918207,30.0,-0.0004147591200070437
2023,8,TE,06_trade_team_change_isolated,production_usage,False,10,-2.5043999211341506,30.0,-1.8661888696479318
2023,8,TE,07_opportunity_competition_isolated,production_usage,False,10,-0.2098197878142467,50.0,0.44893464649243303
2024,8,TE,02_role_isolated,production_usage,False,11,-0.4241601830938468,36.36363636363637,-0.31145373286559336
2024,8,TE,04_qb_environment_isolated,production_usage,False,11,-3.2638437801562037,27.27272727272727,-0.887371298306673
2024,8,TE,05_coach_scheme_isolated,production_usage,False,11,-1.9558171974040106,36.36363636363637,0.5249051379511716
2024,8,TE,06_trade_team_change_isolated,production_usage,False,11,-2.1610506091863013,36.36363636363637,-1.1508604024987314
2024,8,TE,07_opportunity_competition_isolated,production_usage,False,11,-0.4955345388461585,45.45454545454545,0.152183072868423
2025,8,TE,02_role_isolated,production_usage,False,12,-0.551086179780727,33.33333333333333,-0.146608594774482
2025,8,TE,04_qb_environment_isolated,production_usage,False,12,-2.9947925578061962,33.33333333333333,0.035228255192545445
2025,8,TE,05_coach_scheme_isolated,production_usage,False,12,-2.082201177106619,33.33333333333333,0.26120453727620724
2025,8,TE,06_trade_team_change_isolated,production_usage,False,12,-1.9061772680120799,41.66666666666667,-0.5899109231828795
2025,8,TE,07_opportunity_competition_isolated,production_usage,False,12,-0.775923401446607,41.66666666666667,-0.9543414604177719
2014,12,TE,02_role_isolated,pace,False,1,-8.149605353946791,0.0,-8.149605353946791
2014,12,TE,04_qb_environment_isolated,pace,False,1,-6.599025049944286,0.0,-6.599025049944286
2014,12,TE,05_coach_scheme_isolated,pace,False,1,-4.786263085626989,0.0,-4.786263085626989
2014,12,TE,06_trade_team_change_isolated,pace,False,1,-6.599331318788902,0.0,-6.599331318788902
2014,12,TE,07_opportunity_competition_isolated,pace,False,1,-7.058963761171157,0.0,-7.058963761171157
2015,12,TE,02_role_isolated,pace,False,2,-8.326791236746418,0.0,-8.327926234812615
2015,12,TE,04_qb_environment_isolated,pace,False,2,-7.357842105377526,0.0,-7.362702853180398
2015,12,TE,05_coach_scheme_isolated,pace,False,2,-4.731077150927112,0.0,-4.730723646865854
2015,12,TE,06_trade_team_change_isolated,pace,False,2,-5.705937879170151,0.0,-5.700215076595208
2015,12,TE,07_opportunity_competition_isolated,pace,False,2,-5.658484353538893,0.0,-5.649513314795239
2016,12,TE,02_role_isolated,pace,False,3,-5.505659901957899,0.0,-5.668377977459365
2016,12,TE,04_qb_environment_isolated,pace,False,3,-3.8172552627264027,33.33333333333333,-4.023648343279195
2016,12,TE,05_coach_scheme_isolated,pace,False,3,-2.4764744931224225,33.33333333333333,-2.605717162878169
2016,12,TE,06_trade_team_change_isolated,pace,False,3,-5.774627840667441,0.0,-5.767056149892785
2016,12,TE,07_opportunity_competition_isolated,pace,False,3,-5.924043087599784,0.0,-5.9031077107971806
2017,12,TE,02_role_isolated,pace,False,4,-4.508402022312704,0.0,-4.661372124017986
2017,12,TE,04_qb_environment_isolated,pace,False,4,-1.1416536509549855,50.0,-1.3920109753134224
2017,12,TE,05_coach_scheme_isolated,pace,False,4,-2.0128593416250196,25.0,-2.121243093733251
2017,12,TE,06_trade_team_change_isolated,pace,False,4,-3.761655230413959,25.0,-3.8367689339267352
2017,12,TE,07_opportunity_competition_isolated,pace,False,4,-3.8490115486177547,25.0,-3.9173105913428974
2018,12,TE,02_role_isolated,pace,False,5,-2.651247086418814,20.0,-1.8110882620990376
2018,12,TE,04_qb_environment_isolated,pace,False,5,-0.4240952666911955,60.0,0.5118331589544961
2018,12,TE,05_coach_scheme_isolated,pace,False,5,-1.6943845476667634,20.0,-1.2082582455430615
2018,12,TE,06_trade_team_change_isolated,pace,False,5,-3.1984102243961474,20.0,-2.6332701502198983
2018,12,TE,07_opportunity_competition_isolated,pace,False,5,-2.0969888118246587,40.0,-1.278392580654787
2019,12,TE,02_role_isolated,production_usage,False,6,-2.490685064417859,16.666666666666664,-2.2278167272924123
2019,12,TE,04_qb_environment_isolated,production_usage,False,6,0.27183024062971023,50.0,1.2234689084638353
2019,12,TE,05_coach_scheme_isolated,production_usage,False,6,-0.8520162360096969,50.0,-1.2911615390274713
2019,12,TE,06_trade_team_change_isolated,production_usage,False,6,-2.609059343870245,0.0,-3.354891731299485
2019,12,TE,07_opportunity_competition_isolated,production_usage,False,6,-0.9865567696478444,33.33333333333333,-1.167233571907064
2020,12,TE,02_role_isolated,pace,False,7,-2.8018762802834405,14.285714285714285,-1.2786752912975272
2020,12,TE,04_qb_environment_isolated,pace,False,7,-0.38427269221833954,57.14285714285714,1.5394968116234928
2020,12,TE,05_coach_scheme_isolated,pace,False,7,-1.009989761695459,28.57142857142857,-0.21377049480946483
2020,12,TE,06_trade_team_change_isolated,pace,False,7,-2.43818639047738,28.57142857142857,-0.5516909067805709
2020,12,TE,07_opportunity_competition_isolated,pace,False,7,-1.4782663463676775,42.857142857142854,1.0003486256524765
2021,12,TE,02_role_isolated,pace,False,8,-2.590668630190348,12.5,-0.929715193837585
2021,12,TE,04_qb_environment_isolated,pace,False,8,-1.5239330755578901,50.0,-1.910489898094397
2021,12,TE,05_coach_scheme_isolated,pace,False,8,-1.6380785643539044,25.0,-1.3533938058424204
2021,12,TE,06_trade_team_change_isolated,pace,False,8,-1.9953953978824157,37.5,-0.47037079391784253
2021,12,TE,07_opportunity_competition_isolated,pace,False,8,-1.3668403865240766,37.5,0.744581960271975
2022,12,TE,02_role_isolated,pace,False,9,-2.8065151278382614,11.11111111111111,-3.011004034890191
2022,12,TE,04_qb_environment_isolated,pace,False,9,-2.019792399806292,44.44444444444444,-4.041945600274252
2022,12,TE,05_coach_scheme_isolated,pace,False,9,-1.8745167052465532,22.22222222222222,-2.1392453254130928
2022,12,TE,06_trade_team_change_isolated,pace,False,9,-2.5594096585176547,33.33333333333333,-1.778591597788783
